date,ipbuseq_pce_ratio,ipbuseq_pce_ratio_ma6,ipbuseq_pce_ratio_yoy_pct,ipbuseq_pce_ratio_zscore24,nasdaq_gold_ratio,nasdaq_gold_ratio_ma6,nasdaq_gold_ratio_yoy_pct,nasdaq_gold_ratio_zscore24,ussthpi_gold_ratio,ussthpi_gold_ratio_ma6,ussthpi_gold_ratio_yoy_pct,ussthpi_gold_ratio_zscore24,y_crisis_t_plus_18m
2000-03-01,0.012607029088461825,0.01257486529976679,-1.7306560962468853,-1.0481164863797279,16.77079598054948,13.148003004229844,100.56445120728728,2.464797667159209,0.8113295389736607,0.7829032817680374,5.863900237991704,0.7493960167754316,1
2000-04-01,0.012757422407210553,0.012597656422391848,-0.013097075218937437,0.07215049691572208,13.813998957492412,13.940253846041003,53.833204478523044,1.3770949845095595,0.8352461653974044,0.8011338905220503,7.240264975747057,1.1327551087482863,1
2000-05-01,0.012797099721299015,0.012638707512087984,-0.2320475002500766,0.36875392075490826,12.821747949350696,14.240712888473446,41.067064255023425,0.9793744503175701,0.8540523517085166,0.8144444857236536,6.751073312168532,1.3932300653292242,1
2000-06-01,0.01273627888363545,0.012683163002529294,0.013329639539993998,-0.07442923206929332,13.528424800272349,14.293475203948686,40.22890473357388,1.1071322756097535,0.8275061538282061,0.817876401051321,-2.6871532251439123,0.788843447121219,0
2000-07-01,0.012772726601167171,0.012705629413416837,0.08997748873185163,0.15372214189450978,14.267853972087078,14.318764925239135,33.285677667292916,1.2300893537156128,0.8447032920203134,0.8239236013814746,-3.107897415201877,1.0553114292532948,0
2000-08-01,0.01265740577409302,0.012721327079311173,-0.741444116685186,-0.6440551427325765,14.244168603205226,14.241165043826207,38.3691989123184,1.1282931142510384,0.8710363002635382,0.8406456336986065,-0.19062500090131218,1.4533290220067785,0
2000-09-01,0.012627834393055192,0.012724794630076733,0.3270075328258404,-0.803084523395264,14.161875182695118,13.806344910850479,33.52158288381683,1.0256696453530174,0.8779840202669784,0.8517547139141595,3.4081931067043714,1.4519924543439133,0
2000-10-01,0.01261662653398706,0.012701328651206151,-0.03208336525365452,-0.8284320613931895,12.347498316498315,13.561928137351464,36.27842415377851,0.36440988314817613,0.8944444444444445,0.8616210937553328,23.225050003448544,1.6296899372456948,0
2000-11-01,0.012564647312512662,0.012662586583075093,0.11038449274354267,-1.18659355330445,11.486091643529335,13.339318753047904,4.239025465597668,-0.01740762984129154,0.9153665902284376,0.8718401335086531,18.23557939428724,1.8434409210326936,0
2000-12-01,0.012397945973936307,0.012606197764791901,-0.5741986708269642,-2.257537490111853,9.791149382943452,12.716439516826421,-25.89116050769311,-0.74909431875433,0.9043777245656045,0.8846520619648861,12.078484542402235,1.500574213625218,0
2001-01-01,0.012358087414488936,0.012537091233678863,-2.214292709572574,-2.211250181892944,10.00739871827295,12.006363641190733,-29.106568900330597,-0.7157553612257033,0.932200836189687,0.899234985993115,15.31143865366622,1.8205811167882018,0
2001-02-01,0.01225890485303779,0.01247067441350299,-2.422268582807885,-2.495080975833466,9.354143176706803,11.191359403440996,-36.408628296603965,-1.0363232513869876,0.9503570473899263,0.9124551105141797,23.310235347972764,1.9165123265047899,0
2001-03-01,0.012191104377778096,0.012397886077623474,-3.29914929017171,-2.453976071339135,7.5529908444595,10.089878680401727,-54.963432545364284,-1.752978533594656,0.9514123864198001,0.92469317153965,17.265838443814772,1.7413249302409988,0
2001-04-01,0.01189764712601011,0.012278056176293984,-6.739412192814864,-3.0624639691817164,7.424477886977886,9.269375275481654,-46.25395651307031,-1.7099663649389898,0.9660242628992628,0.9366231412821197,15.65743165544915,1.7776804335684615,0
2001-05-01,0.011640979469147005,0.012124111535733041,-9.03423648584848,-3.1006086524579772,8.008256118239228,8.689736021266636,-37.54161952119194,-1.4233333904753764,0.9286605962696431,0.938838808955654,8.735792883407445,1.0740322170016734,0
2001-06-01,0.011475409140416143,0.011970355396813015,-9.899828315155446,-2.8279111325454216,7.815760119686404,8.360504477390462,-42.22712374075465,-1.4199079645627524,0.9407911778855048,0.944907717842304,13.689931311473625,1.172033948372958,0
2001-07-01,0.011338449373791,0.011800415723363357,-11.229217317194484,-2.5850736039037585,7.6028055598571065,7.959738950987821,-46.71374143069548,-1.3899262956531333,0.955145217358801,0.9487317813704896,13.074641283134913,1.2911258839998376,0
2001-08-01,0.011070825785978069,0.01160240254552007,-12.534795963975009,-2.5920705514822844,7.084373907616477,7.5814440728061,-50.2647426819818,-1.4598040221489756,0.9419704590232142,0.9473340166427043,8.143651273570839,1.0237564132335688,0
2001-09-01,0.01107495361781076,0.011416377418858847,-12.2972849255804,-2.18538816061012,5.551160821395809,7.247805735628819,-60.80207776312728,-1.778712761305275,0.9090278267823959,0.9402699233698035,3.5358054131757077,0.5006509706988914,0
2001-10-01,0.010617352243896353,0.011202994938506553,-15.84634596819522,-2.461193308231791,5.8518627176908256,6.985703207414308,-52.60689600684729,-1.5605517109950136,0.9139051791139687,0.9315834094055879,2.1757343108784966,0.5136284037171146,0
2001-11-01,0.010568466925636635,0.011024242847921494,-15.887277511467468,-2.154988703840567,6.771662735198365,6.779604310240831,-41.04467432999137,-1.1845350841200963,0.9412055813055233,0.9336742402449013,2.822802509171485,0.9010818284013198,0
2001-12-01,0.010481602411151576,0.010858608393044067,-15.45694397131091,-1.9719387022104549,7.169514228747507,6.671896661751016,-26.775560781075736,-0.9816358684530138,0.9467343362938794,0.9346647666462972,4.68350895624059,0.923420499377115,0
2002-01-01,0.010437185090332098,0.010708397679134249,-15.543686168660075,-1.791612593909272,7.02201900972815,6.575098903396189,-29.831725432241086,-0.9433204163292376,0.9320805655216511,0.930820658006772,-0.012901797913789093,0.5960312240113665,0
2002-02-01,0.010352419310192104,0.010588663266503253,-15.551842237956958,-1.685436482360757,6.090419449639327,6.409439827066664,-34.890675344745944,-1.1259577489098642,0.8930174844895656,0.9226618289178307,-6.0334758455086845,-0.2840547822810465,0
2002-03-01,0.01036219178838667,0.010469869628265906,-15.00202551563058,-1.510896120272775,6.335596476909474,6.540179102985608,-16.118043734198963,-1.0038981907275044,0.9024802194563467,0.9215705610301558,-5.143108042516342,-0.17650233600835002,0
2002-04-01,0.010217504273504274,0.010403228299867227,-14.121639637746375,-1.5119047986764382,5.810764744044115,6.533329440711156,-21.735038712474754,-1.0887782093449758,0.8817232721025505,0.9162069098615863,-8.726591456792754,-0.7948972480552405,0
2002-05-01,0.010295353208303036,0.010357709346978293,-11.55939037956717,-1.3115854702091196,5.279375843718112,6.284614958797781,-34.07583666443866,-1.166002489332224,0.8542190000741942,0.9017091463230312,-8.016017530460006,-1.529556028618364,0
2002-06-01,0.010321816319562992,0.010331078331713529,-10.052738048268994,-1.1830398895407828,4.687363783548166,5.8709232179312245,-40.02677011872979,-1.2691395389881277,0.841916267098408,0.8842394681237861,-10.509761689020635,-1.9420617735337318,0
2002-07-01,0.010200912376646408,0.010291699546099247,-10.032562298809811,-1.21261506763173,4.296611620369162,5.416688653038059,-43.486498680759155,-1.3360749584750307,0.8687478055475757,0.8736840081281069,-9.045473948991155,-1.286360061962059,0
2002-08-01,0.010209292286107438,0.010267845042085137,-7.78201659502058,-1.1150832479317667,4.27821973359587,5.114655367030816,-39.61047526025814,-1.307209882307598,0.8813790584241173,0.8717442704505322,-6.43240985093394,-0.9460226813120506,0
2002-09-01,0.01023916661029561,0.010247340845736627,-7.546641154063483,-1.005669303634784,3.9201259635269787,4.712076948133734,-29.381870033063016,-1.463784386130372,0.860886549267824,0.8648119920857784,-5.295908012516315,-1.4864594470523822,0
2002-10-01,0.010153297826554766,0.01023663977124504,-4.3707169799171,-1.0300951449389286,3.923148026062784,4.397474161803512,-32.958987328894864,-1.4350559677983925,0.8719673995451098,0.8631860133262048,-4.588854569083156,-1.1168395747872109,0
2002-11-01,0.010151665371526567,0.010212691798448964,-3.9438222879706886,-0.9684699617152149,4.416433697934623,4.253650470839598,-34.780660664352325,-1.1642669013677895,0.8686181715610994,0.8655858752406891,-7.71217374675357,-1.1227306531967962,0
2002-12-01,0.00996377611404407,0.010153018430862476,-4.940335234969229,-1.1336865309617128,4.179175418058281,4.168952409924616,-41.70908537567166,-1.2233518353444466,0.8383646661846227,0.8649939417550581,-11.44668213191512,-1.7378666929184412,0
2003-01-01,0.009970827310941083,0.010114670919911589,-4.4682332961882505,-1.0704705387383138,3.8960886112282043,4.10219857506779,-44.51611985341183,-1.3432587919995447,0.78291426025405,0.8506883508728039,-16.003584967370088,-2.5327719613809068,0
2003-02-01,0.009962549346898763,0.010073547096710144,-3.7659792519175617,-1.0402352491863978,3.6550466759427183,3.9983363987922647,-39.98694661072697,-1.4356833492818322,0.7814859180432904,0.834039494142666,-12.489292581995182,-2.190309436060718,0
2003-03-01,0.009900032845037115,0.010017024802500394,-4.460050081948063,-1.1204163692424918,3.9627059868140475,4.00543306934011,-37.453308441337654,-1.1307543992866214,0.8271032153868741,0.8284089384958411,-8.352205671042812,-1.195832725865339,0
2003-04-01,0.00978721592769664,0.009956011152690706,-4.2112861838819455,-1.2996101601204708,4.300147422001283,4.068266301996526,-25.99687629052917,-0.8287289571028671,0.8617526966908404,0.8267064880201295,-2.2649482035433155,-0.4616161765149414,0
2003-05-01,0.009760231624903599,0.009890772194920211,-5.197700094134417,-1.3259389346345862,4.288685095864523,4.046974868318176,-18.765300618488922,-0.7744872385250753,0.7992041602588073,0.8151374861364141,-6.440367143625759,-1.561952189823294,0
2003-06-01,0.009738544859473218,0.009853233652491737,-5.650860682187265,-1.3538012621962865,4.574700884304871,4.112895779359275,-2.4035450296971295,-0.5012339336770513,0.8017821330220308,0.8090403972759822,-4.766998292442559,-1.3827545573001665,0
2003-07-01,0.009713084955524042,0.009810276593255562,-4.7821940147155795,-1.4127224463651515,4.888570192840605,4.278309376294675,13.777334904209537,-0.1774299274783575,0.8181015326762009,0.8149049426796741,-5.829801531349165,-0.9931116038868557,0
